"","id","word","pos.neg","ratio","score"
"1","lpel3pRFAzlow7u2TJMz4Q","hostess","['neg', 'pos']",14.9,0
"2","lpel3pRFAzlow7u2TJMz4Q","couldnt","['neg', 'pos']",14.9,0
"3","lpel3pRFAzlow7u2TJMz4Q","wont","['neg', 'pos']",12.2,0
"4","lpel3pRFAzlow7u2TJMz4Q","business","['neg', 'pos']",9.5,0.111381973555761
"5","lpel3pRFAzlow7u2TJMz4Q","case","['neg', 'pos']",9.5,0.111381973555761
"6","lpel3pRFAzlow7u2TJMz4Q","use","['neg', 'pos']",9.5,0.111381973555761
"7","lpel3pRFAzlow7u2TJMz4Q","road","['neg', 'pos']",9.5,0.111381973555761
"8","lpel3pRFAzlow7u2TJMz4Q","isnt","['neg', 'pos']",7.5,0.6246936830415
"9","lpel3pRFAzlow7u2TJMz4Q","drank","['neg', 'pos']",6.8,0.837455436468819
"10","lpel3pRFAzlow7u2TJMz4Q","move","['neg', 'pos']",6.8,0.837455436468819
"154","lpel3pRFAzlow7u2TJMz4Q","board","['pos', 'neg']",1.8,6.27636252551653
"144","lpel3pRFAzlow7u2TJMz4Q","beer","['pos', 'neg']",1.9,6.39376800476414
"147","lpel3pRFAzlow7u2TJMz4Q","everything","['pos', 'neg']",1.9,6.39376800476414
"142","lpel3pRFAzlow7u2TJMz4Q","meat","['pos', 'neg']",2.1,6.6110964736696
"140","lpel3pRFAzlow7u2TJMz4Q","recommendation","['pos', 'neg']",2.2,6.71211340411103
"100","lpel3pRFAzlow7u2TJMz4Q","spot","['pos', 'neg']",3.2,7.52574989159953
"99","lpel3pRFAzlow7u2TJMz4Q","patio","['pos', 'neg']",3.3,7.59256969938944
"96","lpel3pRFAzlow7u2TJMz4Q","dinner","['pos', 'neg']",3.7,7.84100862033497
"93","lpel3pRFAzlow7u2TJMz4Q","perfect","['pos', 'neg']",3.9,7.9553230351325
"92","lpel3pRFAzlow7u2TJMz4Q","cocktail","['pos', 'neg']",4,8.01029995663981
"201","jppxrDQLXr4Nk8cV7IGlcw","minute","['neg', 'pos']",9.4,0.134360732001507
"202","jppxrDQLXr4Nk8cV7IGlcw","nothing","['neg', 'pos']",6,1.10924374808178
"203","jppxrDQLXr4Nk8cV7IGlcw","okay","['neg', 'pos']",5.2,1.419983281826
"204","jppxrDQLXr4Nk8cV7IGlcw","cup","['neg', 'pos']",5.2,1.419983281826
"205","jppxrDQLXr4Nk8cV7IGlcw","water","['neg', 'pos']",5,1.50514997831991
"206","jppxrDQLXr4Nk8cV7IGlcw","ok","['neg', 'pos']",4.9,1.54901959985743
"208","jppxrDQLXr4Nk8cV7IGlcw","reason","['neg', 'pos']",4.5,1.73393743112328
"209","jppxrDQLXr4Nk8cV7IGlcw","hand","['neg', 'pos']",4.4,1.78273661756906
"210","jppxrDQLXr4Nk8cV7IGlcw","chair","['neg', 'pos']",4.4,1.78273661756906
"211","jppxrDQLXr4Nk8cV7IGlcw","bill","['neg', 'pos']",4.4,1.78273661756906
"231","jppxrDQLXr4Nk8cV7IGlcw","bite","['pos', 'neg']",3.1,7.45680846917136
"232","jppxrDQLXr4Nk8cV7IGlcw","weekend","['pos', 'neg']",3.1,7.45680846917136
"233","jppxrDQLXr4Nk8cV7IGlcw","change","['pos', 'neg']",3.1,7.45680846917136
"224","jppxrDQLXr4Nk8cV7IGlcw","grocery","['pos', 'neg']",3.2,7.52574989159953
"222","jppxrDQLXr4Nk8cV7IGlcw","excellent","['pos', 'neg']",3.3,7.59256969938944
"221","jppxrDQLXr4Nk8cV7IGlcw","variety","['pos', 'neg']",3.5,7.72034022175138
"213","jppxrDQLXr4Nk8cV7IGlcw","stair","['pos', 'neg']",4.2,8.1162464519895
"214","jppxrDQLXr4Nk8cV7IGlcw","tableside","['pos', 'neg']",4.2,8.1162464519895
"215","jppxrDQLXr4Nk8cV7IGlcw","theyre","['pos', 'neg']",4.2,8.1162464519895
"207","jppxrDQLXr4Nk8cV7IGlcw","style","['pos', 'neg']",4.8,8.40620618687794
"398","3z70db5MNhCBPpIaRCB5nQ","dollar","['neg', 'pos']",29.4,0
"400","3z70db5MNhCBPpIaRCB5nQ","easy","['neg', 'pos']",29.4,0
"402","3z70db5MNhCBPpIaRCB5nQ","sign","['neg', 'pos']",17.7,0
"404","3z70db5MNhCBPpIaRCB5nQ","decent","['neg', 'pos']",17.7,0
"406","3z70db5MNhCBPpIaRCB5nQ","saturday","['neg', 'pos']",17.7,0
"408","3z70db5MNhCBPpIaRCB5nQ","board","['neg', 'pos']",17.7,0
"410","3z70db5MNhCBPpIaRCB5nQ","bone","['neg', 'pos']",17.7,0
"412","3z70db5MNhCBPpIaRCB5nQ","theyre","['neg', 'pos']",17.7,0
"414","3z70db5MNhCBPpIaRCB5nQ","crunchy","['neg', 'pos']",17.7,0
"416","3z70db5MNhCBPpIaRCB5nQ","door","['neg', 'pos']",17.7,0
"491","3z70db5MNhCBPpIaRCB5nQ","pita","['pos', 'neg']",1.5,5.88045629527841
"529","3z70db5MNhCBPpIaRCB5nQ","lunch","['pos', 'neg']",1.5,5.88045629527841
"551","3z70db5MNhCBPpIaRCB5nQ","lunch","['pos', 'neg']",1.5,5.88045629527841
"545","3z70db5MNhCBPpIaRCB5nQ","falafel","['pos', 'neg']",1.8,6.27636252551653
"536","3z70db5MNhCBPpIaRCB5nQ","food","['pos', 'neg']",1.9,6.39376800476414
"538","3z70db5MNhCBPpIaRCB5nQ","menu","['pos', 'neg']",1.9,6.39376800476414
"552","3z70db5MNhCBPpIaRCB5nQ","food","['pos', 'neg']",1.9,6.39376800476414
"575","3z70db5MNhCBPpIaRCB5nQ","menu","['pos', 'neg']",1.9,6.39376800476414
"496","3z70db5MNhCBPpIaRCB5nQ","place","['pos', 'neg']",3.3,7.59256969938944
"542","3z70db5MNhCBPpIaRCB5nQ","place","['pos', 'neg']",3.3,7.59256969938944
"744","dpJbQLWxCgbNd9sboaed1w","owner","['neg', 'pos']",9,0.228787452803376
"864","dpJbQLWxCgbNd9sboaed1w","owner","['neg', 'pos']",9,0.228787452803376
"746","dpJbQLWxCgbNd9sboaed1w","hope","['neg', 'pos']",6.5,0.935433216785722
"748","dpJbQLWxCgbNd9sboaed1w","ill","['neg', 'pos']",6.5,0.935433216785722
"750","dpJbQLWxCgbNd9sboaed1w","look","['neg', 'pos']",6.5,0.935433216785722
"752","dpJbQLWxCgbNd9sboaed1w","rating","['neg', 'pos']",6.5,0.935433216785722
"754","dpJbQLWxCgbNd9sboaed1w","woman","['neg', 'pos']",6.5,0.935433216785722
"891","dpJbQLWxCgbNd9sboaed1w","ok","['neg', 'pos']",6.5,0.935433216785722
"893","dpJbQLWxCgbNd9sboaed1w","ill","['neg', 'pos']",6.5,0.935433216785722
"895","dpJbQLWxCgbNd9sboaed1w","look","['neg', 'pos']",6.5,0.935433216785722
"848","dpJbQLWxCgbNd9sboaed1w","line","['pos', 'neg']",1.4,5.73064017839119
"842","dpJbQLWxCgbNd9sboaed1w","option","['pos', 'neg']",1.5,5.88045629527841
"845","dpJbQLWxCgbNd9sboaed1w","super","['pos', 'neg']",1.5,5.88045629527841
"925","dpJbQLWxCgbNd9sboaed1w","option","['pos', 'neg']",1.5,5.88045629527841
"840","dpJbQLWxCgbNd9sboaed1w","amazing","['pos', 'neg']",1.6,6.02059991327962
"841","dpJbQLWxCgbNd9sboaed1w","lot","['pos', 'neg']",1.6,6.02059991327962
"838","dpJbQLWxCgbNd9sboaed1w","mojo","['pos', 'neg']",1.7,6.15224460689137
"874","dpJbQLWxCgbNd9sboaed1w","mojo","['pos', 'neg']",1.7,6.15224460689137
"828","dpJbQLWxCgbNd9sboaed1w","nice","['pos', 'neg']",1.8,6.27636252551653
"986","dpJbQLWxCgbNd9sboaed1w","sandwich","['pos', 'neg']",1.8,6.27636252551653
"1008","Fozo0B-y42EhRMomR0K5vQ","thanks","['neg', 'pos']",11.1,0
"1009","Fozo0B-y42EhRMomR0K5vQ","woman","['neg', 'pos']",11.1,0
"1010","Fozo0B-y42EhRMomR0K5vQ","plastic","['neg', 'pos']",11.1,0
"1011","Fozo0B-y42EhRMomR0K5vQ","stomach","['neg', 'pos']",11.1,0
"1012","Fozo0B-y42EhRMomR0K5vQ","help","['neg', 'pos']",9.4,0.134360732001507
"1013","Fozo0B-y42EhRMomR0K5vQ","business","['neg', 'pos']",6.7,0.869625986495867
"1014","Fozo0B-y42EhRMomR0K5vQ","server","['neg', 'pos']",6.7,0.869625986495867
"1015","Fozo0B-y42EhRMomR0K5vQ","stay","['neg', 'pos']",6.7,0.869625986495867
"1016","Fozo0B-y42EhRMomR0K5vQ","standing","['neg', 'pos']",6.7,0.869625986495867
"1017","Fozo0B-y42EhRMomR0K5vQ","figure","['neg', 'pos']",6.7,0.869625986495867
"1145","Fozo0B-y42EhRMomR0K5vQ","ice","['pos', 'neg']",2,6.50514997831991
"1184","Fozo0B-y42EhRMomR0K5vQ","ice","['pos', 'neg']",2,6.50514997831991
"1124","Fozo0B-y42EhRMomR0K5vQ","stop","['pos', 'neg']",2.2,6.71211340411103
"1125","Fozo0B-y42EhRMomR0K5vQ","butter","['pos', 'neg']",2.2,6.71211340411103
"1122","Fozo0B-y42EhRMomR0K5vQ","breakfast","['pos', 'neg']",2.3,6.80863918008796
"1123","Fozo0B-y42EhRMomR0K5vQ","banana","['pos', 'neg']",2.3,6.80863918008796
"1120","Fozo0B-y42EhRMomR0K5vQ","need","['pos', 'neg']",2.4,6.90105620855803
"1115","Fozo0B-y42EhRMomR0K5vQ","flavor","['pos', 'neg']",2.7,7.15681882079494
"1095","Fozo0B-y42EhRMomR0K5vQ","shop","['pos', 'neg']",3,7.38560627359831
"1091","Fozo0B-y42EhRMomR0K5vQ","thing","['pos', 'neg']",3.3,7.59256969938944
"1211","pNpq-Y5SVa-jDMmzp2VsEw","dont","['neg', 'pos']",5.6,1.259059864969
"1204","pNpq-Y5SVa-jDMmzp2VsEw","portion","['neg', 'pos']",3.1,2.54319153082864
"1206","pNpq-Y5SVa-jDMmzp2VsEw","come","['neg', 'pos']",3.1,2.54319153082864
"1208","pNpq-Y5SVa-jDMmzp2VsEw","drink","['neg', 'pos']",3.1,2.54319153082864
"1247","pNpq-Y5SVa-jDMmzp2VsEw","portion","['neg', 'pos']",3.1,2.54319153082864
"1210","pNpq-Y5SVa-jDMmzp2VsEw","place","['neg', 'pos']",2.2,3.28788659588897
"1213","pNpq-Y5SVa-jDMmzp2VsEw","side","['neg', 'pos']",1.9,3.60623199523586
"1215","pNpq-Y5SVa-jDMmzp2VsEw","quality","['neg', 'pos']",1.9,3.60623199523586
"1217","pNpq-Y5SVa-jDMmzp2VsEw","flavor","['neg', 'pos']",1.9,3.60623199523586
"1219","pNpq-Y5SVa-jDMmzp2VsEw","taste","['neg', 'pos']",1.9,3.60623199523586
"1209","pNpq-Y5SVa-jDMmzp2VsEw","drink","['pos', 'neg']",1.3,5.56971676153418
"1248","pNpq-Y5SVa-jDMmzp2VsEw","portion","['pos', 'neg']",1.3,5.56971676153418
"1236","pNpq-Y5SVa-jDMmzp2VsEw","food","['pos', 'neg']",1.4,5.73064017839119
"1241","pNpq-Y5SVa-jDMmzp2VsEw","waste","['pos', 'neg']",1.4,5.73064017839119
"1242","pNpq-Y5SVa-jDMmzp2VsEw","money","['pos', 'neg']",1.4,5.73064017839119
"1244","pNpq-Y5SVa-jDMmzp2VsEw","food","['pos', 'neg']",1.4,5.73064017839119
"1239","pNpq-Y5SVa-jDMmzp2VsEw","staff","['pos', 'neg']",1.6,6.02059991327962
"1283","pNpq-Y5SVa-jDMmzp2VsEw","staff","['pos', 'neg']",1.6,6.02059991327962
"1212","pNpq-Y5SVa-jDMmzp2VsEw","dont","['pos', 'neg']",2.1,6.6110964736696
"1237","pNpq-Y5SVa-jDMmzp2VsEw","restaurant","['pos', 'neg']",2.7,7.15681882079494
"1559","Z0c9-Eoxz7SQ__68bl3TQw","ok","['neg', 'pos']",15.1,0
"1607","Z0c9-Eoxz7SQ__68bl3TQw","wasnt","['neg', 'pos']",9.6,0.0886438348021574
"1643","Z0c9-Eoxz7SQ__68bl3TQw","serve","['neg', 'pos']",6.8,0.837455436468819
"1449","Z0c9-Eoxz7SQ__68bl3TQw","thats","['neg', 'pos']",5.7,1.22062572163754
"1451","Z0c9-Eoxz7SQ__68bl3TQw","people","['neg', 'pos']",5.7,1.22062572163754
"1609","Z0c9-Eoxz7SQ__68bl3TQw","thats","['neg', 'pos']",5.7,1.22062572163754
"1611","Z0c9-Eoxz7SQ__68bl3TQw","people","['neg', 'pos']",5.7,1.22062572163754
"1453","Z0c9-Eoxz7SQ__68bl3TQw","plate","['neg', 'pos']",4.1,1.93608071640132
"1455","Z0c9-Eoxz7SQ__68bl3TQw","someone","['neg', 'pos']",4.1,1.93608071640132
"1457","Z0c9-Eoxz7SQ__68bl3TQw","water","['neg', 'pos']",4.1,1.93608071640132
"1541","Z0c9-Eoxz7SQ__68bl3TQw","night","['pos', 'neg']",1.6,6.02059991327962
"1673","Z0c9-Eoxz7SQ__68bl3TQw","night","['pos', 'neg']",1.6,6.02059991327962
"1537","Z0c9-Eoxz7SQ__68bl3TQw","order","['pos', 'neg']",1.7,6.15224460689137
"1538","Z0c9-Eoxz7SQ__68bl3TQw","husband","['pos', 'neg']",1.7,6.15224460689137
"1539","Z0c9-Eoxz7SQ__68bl3TQw","valet","['pos', 'neg']",1.7,6.15224460689137
"1522","Z0c9-Eoxz7SQ__68bl3TQw","dinner","['pos', 'neg']",1.8,6.27636252551653
"1524","Z0c9-Eoxz7SQ__68bl3TQw","ravioli","['pos', 'neg']",1.8,6.27636252551653
"1639","Z0c9-Eoxz7SQ__68bl3TQw","dinner","['pos', 'neg']",1.8,6.27636252551653
"1518","Z0c9-Eoxz7SQ__68bl3TQw","chef","['pos', 'neg']",1.9,6.39376800476414
"1516","Z0c9-Eoxz7SQ__68bl3TQw","nora","['pos', 'neg']",2.1,6.6110964736696
"1681","4lCTd6-EzOuKl4YbH9gnxw","side","['neg', 'pos']",4.7,1.63951071032141
"1683","4lCTd6-EzOuKl4YbH9gnxw","get","['neg', 'pos']",4.7,1.63951071032141
"1685","4lCTd6-EzOuKl4YbH9gnxw","im","['neg', 'pos']",4.7,1.63951071032141
"1771","4lCTd6-EzOuKl4YbH9gnxw","side","['neg', 'pos']",4.7,1.63951071032141
"1773","4lCTd6-EzOuKl4YbH9gnxw","im","['neg', 'pos']",4.7,1.63951071032141
"1761","4lCTd6-EzOuKl4YbH9gnxw","dont","['neg', 'pos']",3.6,2.21848749616356
"1687","4lCTd6-EzOuKl4YbH9gnxw","night","['neg', 'pos']",3.3,2.40743030061056
"1689","4lCTd6-EzOuKl4YbH9gnxw","restaurant","['neg', 'pos']",3.3,2.40743030061056
"1691","4lCTd6-EzOuKl4YbH9gnxw","quality","['neg', 'pos']",3.3,2.40743030061056
"1693","4lCTd6-EzOuKl4YbH9gnxw","isnt","['neg', 'pos']",3.3,2.40743030061056
"1769","4lCTd6-EzOuKl4YbH9gnxw","beer","['pos', 'neg']",1.4,5.73064017839119
"1772","4lCTd6-EzOuKl4YbH9gnxw","side","['pos', 'neg']",1.4,5.73064017839119
"1774","4lCTd6-EzOuKl4YbH9gnxw","im","['pos', 'neg']",1.4,5.73064017839119
"1757","4lCTd6-EzOuKl4YbH9gnxw","world","['pos', 'neg']",1.5,5.88045629527841
"1759","4lCTd6-EzOuKl4YbH9gnxw","selection","['pos', 'neg']",1.5,5.88045629527841
"1762","4lCTd6-EzOuKl4YbH9gnxw","dont","['pos', 'neg']",1.5,5.88045629527841
"1777","4lCTd6-EzOuKl4YbH9gnxw","place","['pos', 'neg']",1.5,5.88045629527841
"1814","4lCTd6-EzOuKl4YbH9gnxw","selection","['pos', 'neg']",1.5,5.88045629527841
"1917","4lCTd6-EzOuKl4YbH9gnxw","world","['pos', 'neg']",1.5,5.88045629527841
"1821","4lCTd6-EzOuKl4YbH9gnxw","try","['pos', 'neg']",1.8,6.27636252551653
"1953","VH2BjFjc9usDquDgoHhptA","lack","['neg', 'pos']",12.4,0
"1954","VH2BjFjc9usDquDgoHhptA","ice","['neg', 'pos']",10.7,0
"1955","VH2BjFjc9usDquDgoHhptA","mistake","['neg', 'pos']",10.7,0
"1956","VH2BjFjc9usDquDgoHhptA","expectation","['neg', 'pos']",10.7,0
"1957","VH2BjFjc9usDquDgoHhptA","bland","['neg', 'pos']",10.7,0
"1958","VH2BjFjc9usDquDgoHhptA","rude","['neg', 'pos']",9.4,0.134360732001507
"1959","VH2BjFjc9usDquDgoHhptA","write","['neg', 'pos']",9.1,0.204793038394532
"1960","VH2BjFjc9usDquDgoHhptA","hype","['neg', 'pos']",9.1,0.204793038394532
"1961","VH2BjFjc9usDquDgoHhptA","room","['neg', 'pos']",8.4,0.378603569690592
"1962","VH2BjFjc9usDquDgoHhptA","guess","['neg', 'pos']",8.4,0.378603569690592
"2047","VH2BjFjc9usDquDgoHhptA","process","['pos', 'neg']",2.6,7.07486673985409
"2048","VH2BjFjc9usDquDgoHhptA","q","['pos', 'neg']",2.6,7.07486673985409
"2049","VH2BjFjc9usDquDgoHhptA","yummy","['pos', 'neg']",2.6,7.07486673985409
"2042","VH2BjFjc9usDquDgoHhptA","reservation","['pos', 'neg']",2.8,7.2357901567111
"2043","VH2BjFjc9usDquDgoHhptA","beat","['pos', 'neg']",2.8,7.2357901567111
"2037","VH2BjFjc9usDquDgoHhptA","chorizo","['pos', 'neg']",3,7.38560627359831
"2038","VH2BjFjc9usDquDgoHhptA","brunch","['pos', 'neg']",3,7.38560627359831
"2039","VH2BjFjc9usDquDgoHhptA","favorite","['pos', 'neg']",3,7.38560627359831
"2012","VH2BjFjc9usDquDgoHhptA","mango","['pos', 'neg']",3.6,7.78151250383644
"2009","VH2BjFjc9usDquDgoHhptA","plenty","['pos', 'neg']",3.9,7.9553230351325
"2157","3aEASdWGHArGCQH-7don3A","couple","['neg', 'pos']",6.8,0.837455436468819
"2159","3aEASdWGHArGCQH-7don3A","spicy","['neg', 'pos']",6.8,0.837455436468819
"2161","3aEASdWGHArGCQH-7don3A","pork","['neg', 'pos']",6.8,0.837455436468819
"2163","3aEASdWGHArGCQH-7don3A","review","['neg', 'pos']",6.8,0.837455436468819
"2165","3aEASdWGHArGCQH-7don3A","pleasant","['neg', 'pos']",6.8,0.837455436468819
"2167","3aEASdWGHArGCQH-7don3A","eclair","['neg', 'pos']",6.8,0.837455436468819
"2169","3aEASdWGHArGCQH-7don3A","crispy","['neg', 'pos']",6.8,0.837455436468819
"2171","3aEASdWGHArGCQH-7don3A","daughter","['neg', 'pos']",6.8,0.837455436468819
"2173","3aEASdWGHArGCQH-7don3A","house","['neg', 'pos']",6.8,0.837455436468819
"2175","3aEASdWGHArGCQH-7don3A","today","['neg', 'pos']",6.8,0.837455436468819
"2256","3aEASdWGHArGCQH-7don3A","tray","['pos', 'neg']",1.4,5.73064017839119
"2164","3aEASdWGHArGCQH-7don3A","review","['pos', 'neg']",1.5,5.88045629527841
"2248","3aEASdWGHArGCQH-7don3A","review","['pos', 'neg']",1.5,5.88045629527841
"2220","3aEASdWGHArGCQH-7don3A","time","['pos', 'neg']",1.6,6.02059991327962
"2242","3aEASdWGHArGCQH-7don3A","time","['pos', 'neg']",1.6,6.02059991327962
"2344","3aEASdWGHArGCQH-7don3A","menu","['pos', 'neg']",1.6,6.02059991327962
"2239","3aEASdWGHArGCQH-7don3A","egg","['pos', 'neg']",1.7,6.15224460689137
"2323","3aEASdWGHArGCQH-7don3A","egg","['pos', 'neg']",1.7,6.15224460689137
"2213","3aEASdWGHArGCQH-7don3A","breakfast","['pos', 'neg']",2.7,7.15681882079494
"2250","3aEASdWGHArGCQH-7don3A","breakfast","['pos', 'neg']",2.7,7.15681882079494
"2447","FedVIzzA592Tchv3XnS18g","business","['neg', 'pos']",8.5,0.352905371428537
"2449","FedVIzzA592Tchv3XnS18g","customer","['neg', 'pos']",8.5,0.352905371428537
"2599","FedVIzzA592Tchv3XnS18g","customer","['neg', 'pos']",8.5,0.352905371428537
"2601","FedVIzzA592Tchv3XnS18g","business","['neg', 'pos']",8.5,0.352905371428537
"2451","FedVIzzA592Tchv3XnS18g","hour","['neg', 'pos']",6.6,0.902280322290657
"2621","FedVIzzA592Tchv3XnS18g","hour","['neg', 'pos']",6.6,0.902280322290657
"2453","FedVIzzA592Tchv3XnS18g","past","['neg', 'pos']",4.7,1.63951071032141
"2455","FedVIzzA592Tchv3XnS18g","tag","['neg', 'pos']",4.7,1.63951071032141
"2457","FedVIzzA592Tchv3XnS18g","someone","['neg', 'pos']",4.7,1.63951071032141
"2459","FedVIzzA592Tchv3XnS18g","cant","['neg', 'pos']",4.7,1.63951071032141
"2571","FedVIzzA592Tchv3XnS18g","feel","['pos', 'neg']",1.5,5.88045629527841
"2564","FedVIzzA592Tchv3XnS18g","didnt","['pos', 'neg']",1.6,6.02059991327962
"2561","FedVIzzA592Tchv3XnS18g","chagrin","['pos', 'neg']",1.7,6.15224460689137
"2627","FedVIzzA592Tchv3XnS18g","chagrin","['pos', 'neg']",1.7,6.15224460689137
"2539","FedVIzzA592Tchv3XnS18g","spot","['pos', 'neg']",2,6.50514997831991
"2683","FedVIzzA592Tchv3XnS18g","spot","['pos', 'neg']",2,6.50514997831991
"2519","FedVIzzA592Tchv3XnS18g","breakfast","['pos', 'neg']",2.7,7.15681882079494
"2629","FedVIzzA592Tchv3XnS18g","breakfast","['pos', 'neg']",2.7,7.15681882079494
"2467","FedVIzzA592Tchv3XnS18g","everything","['pos', 'neg']",3.2,7.52574989159953
"2604","FedVIzzA592Tchv3XnS18g","everything","['pos', 'neg']",3.2,7.52574989159953
"2726","9WJd4cqm3ghYA2RxShj3xA","nothing","['neg', 'pos']",20,0
"2727","9WJd4cqm3ghYA2RxShj3xA","barrio","['neg', 'pos']",11,0
"2728","9WJd4cqm3ghYA2RxShj3xA","hostess","['neg', 'pos']",9.7,0.0661413286687758
"2729","9WJd4cqm3ghYA2RxShj3xA","bell","['neg', 'pos']",8.4,0.378603569690592
"2730","9WJd4cqm3ghYA2RxShj3xA","thought","['neg', 'pos']",7.1,0.743708256404624
"2731","9WJd4cqm3ghYA2RxShj3xA","forgot","['neg', 'pos']",5.8,1.18286003218531
"2732","9WJd4cqm3ghYA2RxShj3xA","help","['neg', 'pos']",5.8,1.18286003218531
"2733","9WJd4cqm3ghYA2RxShj3xA","couple","['neg', 'pos']",5.8,1.18286003218531
"2734","9WJd4cqm3ghYA2RxShj3xA","dollar","['neg', 'pos']",5.8,1.18286003218531
"2735","9WJd4cqm3ghYA2RxShj3xA","min","['neg', 'pos']",5.8,1.18286003218531
"2800","9WJd4cqm3ghYA2RxShj3xA","fun","['pos', 'neg']",2.8,7.2357901567111
"2801","9WJd4cqm3ghYA2RxShj3xA","plantain","['pos', 'neg']",2.8,7.2357901567111
"2798","9WJd4cqm3ghYA2RxShj3xA","portion","['pos', 'neg']",2.9,7.31198998949478
"2763","9WJd4cqm3ghYA2RxShj3xA","everyone","['pos', 'neg']",3.3,7.59256969938944
"2764","9WJd4cqm3ghYA2RxShj3xA","choice","['pos', 'neg']",3.3,7.59256969938944
"2761","9WJd4cqm3ghYA2RxShj3xA","recommend","['pos', 'neg']",3.4,7.65739458521128
"2757","9WJd4cqm3ghYA2RxShj3xA","location","['pos', 'neg']",3.6,7.78151250383644
"2755","9WJd4cqm3ghYA2RxShj3xA","lunch","['pos', 'neg']",3.8,7.89891798308405
"2751","9WJd4cqm3ghYA2RxShj3xA","spot","['pos', 'neg']",4.3,8.16734227789793
"2738","9WJd4cqm3ghYA2RxShj3xA","corn","['pos', 'neg']",4.6,8.31378915840787
"2930","QlSpPzc4Oy05ic-PsoYH4g","tea","['neg', 'pos']",12.8,0
"2932","QlSpPzc4Oy05ic-PsoYH4g","bland","['neg', 'pos']",12.8,0
"2934","QlSpPzc4Oy05ic-PsoYH4g","others","['neg', 'pos']",12.8,0
"2936","QlSpPzc4Oy05ic-PsoYH4g","wouldnt","['neg', 'pos']",12.8,0
"3156","QlSpPzc4Oy05ic-PsoYH4g","wouldnt","['neg', 'pos']",12.8,0
"3160","QlSpPzc4Oy05ic-PsoYH4g","tea","['neg', 'pos']",12.8,0
"3162","QlSpPzc4Oy05ic-PsoYH4g","bland","['neg', 'pos']",12.8,0
"3164","QlSpPzc4Oy05ic-PsoYH4g","others","['neg', 'pos']",12.8,0
"3170","QlSpPzc4Oy05ic-PsoYH4g","type","['neg', 'pos']",12.8,0
"2938","QlSpPzc4Oy05ic-PsoYH4g","tapa","['neg', 'pos']",7.7,0.56754637413759
"3092","QlSpPzc4Oy05ic-PsoYH4g","review","['pos', 'neg']",1.6,6.02059991327962
"3082","QlSpPzc4Oy05ic-PsoYH4g","pork","['pos', 'neg']",1.7,6.15224460689137
"3084","QlSpPzc4Oy05ic-PsoYH4g","world","['pos', 'neg']",1.7,6.15224460689137
"3085","QlSpPzc4Oy05ic-PsoYH4g","arancini","['pos', 'neg']",1.7,6.15224460689137
"3187","QlSpPzc4Oy05ic-PsoYH4g","pork","['pos', 'neg']",1.7,6.15224460689137
"3067","QlSpPzc4Oy05ic-PsoYH4g","service","['pos', 'neg']",1.9,6.39376800476414
"3139","QlSpPzc4Oy05ic-PsoYH4g","service","['pos', 'neg']",1.9,6.39376800476414
"3047","QlSpPzc4Oy05ic-PsoYH4g","everything","['pos', 'neg']",2.2,6.71211340411103
"3189","QlSpPzc4Oy05ic-PsoYH4g","everything","['pos', 'neg']",2.2,6.71211340411103
"3177","QlSpPzc4Oy05ic-PsoYH4g","amazing","['pos', 'neg']",2.3,6.80863918008796
"3201","PGsrhKu41CWhs152bctWkQ","pay","['neg', 'pos']",13.3,0
"3202","PGsrhKu41CWhs152bctWkQ","member","['neg', 'pos']",12,0
"3203","PGsrhKu41CWhs152bctWkQ","cuyahoga","['neg', 'pos']",12,0
"3204","PGsrhKu41CWhs152bctWkQ","hype","['neg', 'pos']",12,0
"3205","PGsrhKu41CWhs152bctWkQ","opinion","['neg', 'pos']",9.2,0.181060863272224
"3206","PGsrhKu41CWhs152bctWkQ","girl","['neg', 'pos']",8.5,0.352905371428537
"3207","PGsrhKu41CWhs152bctWkQ","guess","['neg', 'pos']",8.5,0.352905371428537
"3208","PGsrhKu41CWhs152bctWkQ","return","['neg', 'pos']",8.5,0.352905371428537
"3209","PGsrhKu41CWhs152bctWkQ","show","['neg', 'pos']",8.5,0.352905371428537
"3210","PGsrhKu41CWhs152bctWkQ","week","['neg', 'pos']",8.5,0.352905371428537
"3410","PGsrhKu41CWhs152bctWkQ","zucchini","['pos', 'neg']",1.6,6.02059991327962
"3386","PGsrhKu41CWhs152bctWkQ","food","['pos', 'neg']",1.7,6.15224460689137
"3407","PGsrhKu41CWhs152bctWkQ","food","['pos', 'neg']",1.7,6.15224460689137
"3385","PGsrhKu41CWhs152bctWkQ","potato","['pos', 'neg']",1.8,6.27636252551653
"3373","PGsrhKu41CWhs152bctWkQ","reason","['pos', 'neg']",2,6.50514997831991
"3368","PGsrhKu41CWhs152bctWkQ","teezers","['pos', 'neg']",2.1,6.6110964736696
"3372","PGsrhKu41CWhs152bctWkQ","teaser","['pos', 'neg']",2.1,6.6110964736696
"3344","PGsrhKu41CWhs152bctWkQ","shake","['pos', 'neg']",2.2,6.71211340411103
"3333","PGsrhKu41CWhs152bctWkQ","boy","['pos', 'neg']",2.6,7.07486673985409
"3286","PGsrhKu41CWhs152bctWkQ","california","['pos', 'neg']",3.8,7.89891798308405
"3412","Bmv3nHS2nfjzhkDQMsLAWQ","latte","['neg', 'pos']",8,0.484550065040282
"3414","Bmv3nHS2nfjzhkDQMsLAWQ","doesnt","['neg', 'pos']",8,0.484550065040282
